customer_id,tenure_months,orders_per_month,avg_order_value,recency_days,discount_usage_rate,return_rate,clv_next_12m,loyalty_index,monetary_value
CUST_0909,5,2.56,938.05,263,0.38,0.32,11006.41,0.4216,2401.408
CUST_0910,45,0.95,1142.45,181,0.33,0.18,4081.92,0.5494,1085.3275
CUST_0911,22,3.16,2143.03,40,0.29,0.3,40120.98,0.49699999999999994,6771.974800000001
CUST_0912,53,1.55,1181.29,79,0.6,0.09,11538.53,0.36400000000000005,1830.9995
CUST_0913,22,1.43,660.53,272,0.62,0.2,3331.65,0.30400000000000005,944.5578999999999
CUST_0914,27,4.93,1373.91,97,0.28,0.05,41732.06,0.6839999999999999,6773.3763
CUST_0915,50,1.65,1277.29,319,0.48,0.06,500.0,0.4888,2107.5285
CUST_0916,4,5.12,638.42,158,0.25,0.27,11421.06,0.5475,3268.7104
CUST_0917,25,0.97,2122.69,248,0.47,0.21,10472.03,0.4187,2059.0093
CUST_0918,18,3.05,1024.25,109,0.47,0.37,500.0,0.33390000000000003,3123.9624999999996
CUST_0919,51,5.8,1403.53,226,0.36,0.02,21397.24,0.6272,8140.473999999999
CUST_0920,56,3.02,1985.85,23,0.22,0.11,46453.89,0.6942,5997.267
CUST_0921,2,2.74,2517.56,57,0.64,0.19,16583.85,0.2916,6898.1144
CUST_0922,10,3.68,875.66,21,0.13,0.39,15639.45,0.5307,3222.4288
CUST_0923,52,3.48,389.95,109,0.07,0.24,6409.28,0.7068,1357.0259999999998
CUST_0924,52,0.55,2455.83,275,0.08,0.26,500.0,0.6808000000000001,1350.7065
CUST_0925,27,5.25,1839.86,248,0.13,0.21,23258.14,0.6873,9659.265
CUST_0926,3,4.25,1246.12,258,0.27,0.35,8229.89,0.4745,5296.009999999999
CUST_0927,16,3.53,2615.19,276,0.63,0.27,16366.68,0.2701,9231.6207
CUST_0928,5,4.37,2203.44,88,0.07,0.06,76469.4,0.8741999999999999,9629.0328
CUST_0929,16,1.91,2138.82,353,0.37,0.38,5412.55,0.3906,4085.1462
CUST_0930,6,3.54,1717.14,351,0.64,0.27,500.0,0.2628,6078.6756000000005
CUST_0931,26,3.18,2423.79,20,0.66,0.36,23694.03,0.2176,7707.6522
CUST_0932,8,5.39,862.31,323,0.07,0.01,5125.23,0.9207,4647.8508999999995
CUST_0933,3,1.73,2569.68,72,0.25,0.25,21501.82,0.5625,4445.546399999999
CUST_0934,57,1.06,2848.98,139,0.22,0.15,7605.5,0.663,3019.9188000000004
CUST_0935,31,1.53,880.84,67,0.55,0.18,8156.86,0.369,1347.6852000000001
CUST_0936,13,3.7,413.41,137,0.01,0.21,16118.06,0.7821,1529.6170000000002
CUST_0937,22,2.73,2669.45,319,0.6,0.31,844.57,0.27599999999999997,7287.598499999999
CUST_0938,12,5.95,1714.24,32,0.0,0.18,92148.01,0.8200000000000001,10199.728000000001
CUST_0939,7,4.94,1325.03,264,0.52,0.39,2477.62,0.2928,6545.6482000000005
CUST_0940,24,5.99,1774.25,233,0.16,0.1,34084.82,0.756,10627.7575
CUST_0941,49,5.8,917.52,175,0.63,0.12,19744.45,0.3256,5321.616
CUST_0942,21,4.85,2736.44,132,0.09,0.07,78721.46,0.8462999999999999,13271.733999999999
CUST_0943,36,2.93,1868.19,234,0.16,0.27,10559.78,0.6132,5473.796700000001
CUST_0944,58,5.27,2717.33,238,0.56,0.23,20064.09,0.3388,14320.329099999999
CUST_0945,43,2.64,340.45,172,0.38,0.36,6495.25,0.3968,898.788
CUST_0946,58,2.04,1640.32,326,0.37,0.25,500.0,0.47250000000000003,3346.2527999999998
CUST_0947,42,0.68,2969.2,249,0.32,0.14,500.0,0.5848,2019.056
CUST_0948,33,1.08,692.05,111,0.38,0.4,8760.64,0.372,747.414
CUST_0949,30,1.36,1679.89,354,0.35,0.05,7491.67,0.6174999999999999,2284.6504000000004
CUST_0950,35,4.11,1034.96,25,0.37,0.14,25957.97,0.5418,4253.685600000001
CUST_0951,31,2.77,2121.22,338,0.4,0.33,500.0,0.40199999999999997,5875.779399999999
CUST_0952,17,1.95,2280.85,208,0.48,0.18,9636.69,0.42640000000000006,4447.657499999999
CUST_0953,45,5.15,982.57,199,0.45,0.18,16180.05,0.45100000000000007,5060.235500000001
CUST_0954,16,2.34,2846.04,4,0.21,0.09,54694.8,0.7189000000000001,6659.7336
CUST_0955,10,1.67,367.49,149,0.66,0.21,11441.32,0.2686,613.7083
CUST_0956,56,3.32,704.4,319,0.53,0.19,500.0,0.3807,2338.6079999999997
CUST_0957,37,5.91,1988.42,82,0.37,0.13,62078.11,0.5481,11751.5622
CUST_0958,31,2.71,2436.59,150,0.42,0.03,26958.14,0.5626000000000001,6603.1589
CUST_0959,42,3.76,2546.85,190,0.32,0.02,29652.56,0.6663999999999999,9576.155999999999
CUST_0960,14,2.4,845.07,168,0.49,0.17,10340.19,0.4233,2028.1680000000001
CUST_0961,30,2.81,2204.24,22,0.45,0.0,42889.73,0.55,6193.9144
CUST_0962,29,3.73,599.44,91,0.21,0.37,2921.99,0.49770000000000003,2235.9112
CUST_0963,30,2.62,400.49,2,0.62,0.32,3373.59,0.25839999999999996,1049.2838000000002
CUST_0964,41,3.2,1747.75,145,0.56,0.35,15326.39,0.286,5592.8
CUST_0965,9,1.05,1631.66,10,0.39,0.32,1684.16,0.41479999999999995,1713.2430000000002
CUST_0966,52,3.15,1669.14,235,0.57,0.24,13555.18,0.32680000000000003,5257.791
CUST_0967,21,3.45,1793.52,57,0.15,0.32,35448.35,0.578,6187.644
CUST_0968,37,2.51,1447.52,345,0.39,0.25,2380.59,0.4575,3633.2751999999996
CUST_0969,23,3.27,1315.14,72,0.42,0.23,23031.28,0.44660000000000005,4300.5078
CUST_0970,26,0.96,2692.37,236,0.24,0.28,3909.78,0.5472,2584.6751999999997
CUST_0971,35,3.53,548.26,43,0.28,0.19,10882.0,0.5832,1935.3577999999998
CUST_0972,8,1.97,2833.47,65,0.33,0.05,35374.52,0.6365,5581.9358999999995
CUST_0973,19,3.78,1555.38,334,0.32,0.17,895.66,0.5643999999999999,5879.3364
CUST_0974,25,5.44,1372.48,234,0.23,0.36,15611.86,0.4928,7466.291200000001
CUST_0975,41,5.27,1276.33,114,0.42,0.39,22184.11,0.35380000000000006,6726.259099999999
CUST_0976,25,3.6,2226.8,326,0.43,0.36,8210.33,0.36480000000000007,8016.4800000000005
CUST_0977,58,1.79,1530.95,174,0.26,0.12,14466.9,0.6512,2740.4005
CUST_0978,55,3.17,1540.45,26,0.7,0.07,15705.25,0.279,4883.2265
CUST_0979,42,2.29,986.95,207,0.54,0.24,8099.73,0.34959999999999997,2260.1155000000003
CUST_0980,11,3.26,693.56,165,0.45,0.07,10932.03,0.5115,2261.0055999999995
CUST_0981,58,5.95,2568.34,278,0.57,0.34,11909.54,0.2838,15281.623000000001
CUST_0982,1,5.29,424.48,230,0.15,0.15,6374.93,0.7224999999999999,2245.4992
CUST_0983,30,4.51,2013.38,277,0.62,0.14,10784.85,0.3268,9080.3438
CUST_0984,33,1.08,2890.24,263,0.02,0.28,6943.36,0.7056,3121.4592
CUST_0985,38,1.68,2940.61,11,0.51,0.32,19745.27,0.33319999999999994,4940.2248
CUST_0986,45,4.5,889.3,121,0.25,0.18,28704.74,0.615,4001.85
CUST_0987,33,5.35,1988.21,87,0.38,0.04,55519.32,0.5952,10636.923499999999
CUST_0988,1,5.13,922.04,71,0.63,0.11,14318.46,0.3293,4730.0652
CUST_0989,54,5.12,1124.42,13,0.3,0.28,32291.87,0.504,5757.030400000001
CUST_0990,20,3.65,2550.2,45,0.55,0.04,43594.39,0.43199999999999994,9308.23
CUST_0991,50,5.39,2821.27,72,0.27,0.37,66363.58,0.4599,15206.645299999998
CUST_0992,46,2.84,2251.07,246,0.2,0.24,14912.24,0.6080000000000001,6393.0388
CUST_0993,14,5.67,586.87,305,0.18,0.39,3551.55,0.5002,3327.5529
CUST_0994,32,3.18,388.31,258,0.1,0.17,7369.65,0.747,1234.8258
CUST_0995,37,5.74,790.65,328,0.47,0.17,4132.19,0.4399,4538.331
CUST_0996,23,4.25,1269.8,13,0.39,0.31,27364.74,0.42089999999999994,5396.65
CUST_0997,25,2.36,2365.83,47,0.54,0.03,21551.58,0.44619999999999993,5583.3588
CUST_0998,35,1.43,2789.47,93,0.4,0.39,15194.28,0.366,3988.9420999999998
CUST_0999,20,3.18,1258.06,350,0.36,0.31,1507.15,0.4416,4000.6308
CUST_1000,42,5.17,1777.2,271,0.28,0.22,14818.84,0.5616,9188.124
CUST_1001,13,0.63,1892.81,286,0.07,0.19,500.0,0.7533,1192.4703
CUST_1002,4,4.47,2284.25,354,0.16,0.29,4001.34,0.5963999999999999,10210.5975
CUST_1003,1,4.07,1886.72,209,0.28,0.25,30656.03,0.54,7678.950400000001
CUST_1004,48,2.22,1291.42,340,0.07,0.12,6399.17,0.8183999999999999,2866.9524000000006
CUST_1005,2,1.07,1494.49,351,0.06,0.26,4530.12,0.6956,1599.1043000000002
CUST_1006,6,2.63,1107.18,334,0.18,0.29,500.0,0.5822,2911.8834
CUST_1007,21,2.06,1041.99,312,0.09,0.13,3022.13,0.7917000000000001,2146.4994
CUST_1008,31,3.1,1519.37,209,0.26,0.23,14129.43,0.5698,4710.047
CUST_1009,42,1.91,873.5,216,0.56,0.32,4448.65,0.2991999999999999,1668.385
CUST_1010,8,5.24,2003.2,125,0.18,0.31,51227.74,0.5658,10496.768
CUST_1011,13,5.98,922.72,55,0.6,0.29,12440.42,0.284,5517.865600000001
CUST_1012,41,2.79,1372.07,269,0.21,0.28,13230.96,0.5688,3828.0753
CUST_1013,39,0.72,2334.3,45,0.62,0.02,5487.13,0.3724,1680.6960000000001
CUST_1014,5,4.02,2832.58,42,0.24,0.1,85068.29,0.684,11386.971599999999
CUST_1015,4,4.65,2791.98,349,0.6,0.13,500.0,0.34800000000000003,12982.707
CUST_1016,21,4.38,2838.96,273,0.32,0.22,18103.49,0.5304,12434.6448
CUST_1017,13,2.74,2130.85,185,0.29,0.17,24106.74,0.5892999999999999,5838.529
CUST_1018,28,4.04,955.89,241,0.46,0.35,500.0,0.35100000000000003,3861.7956
CUST_1019,27,5.42,1634.77,123,0.5,0.02,30621.82,0.49,8860.4534
CUST_1020,21,4.01,2641.21,67,0.34,0.09,64252.73,0.6005999999999999,10591.2521
CUST_1021,48,2.6,1172.61,153,0.67,0.07,11978.35,0.30689999999999995,3048.786
CUST_1022,26,1.41,1988.46,216,0.23,0.33,2979.19,0.5158999999999999,2803.7286
CUST_1023,20,5.74,1750.69,188,0.47,0.21,23733.02,0.4187,10048.9606
CUST_1024,15,5.99,1116.68,338,0.18,0.37,5631.62,0.5166000000000001,6688.913200000001
CUST_1025,40,0.5,2952.13,288,0.2,0.15,6881.32,0.68,1476.065
CUST_1026,50,1.15,364.23,346,0.5,0.35,500.0,0.325,418.86449999999996
CUST_1027,2,5.76,1204.34,357,0.6,0.07,983.68,0.372,6936.9983999999995
CUST_1028,49,2.28,618.91,225,0.49,0.08,6114.81,0.4692,1411.1147999999998
CUST_1029,37,5.2,415.13,70,0.47,0.32,6694.72,0.3604,2158.676
CUST_1030,21,2.19,2210.74,220,0.44,0.19,2148.04,0.45360000000000006,4841.5206
CUST_1031,17,2.47,1302.22,318,0.43,0.29,500.0,0.4047,3216.4834000000005
CUST_1032,14,3.86,1715.34,344,0.6,0.39,500.0,0.244,6621.212399999999
CUST_1033,25,1.47,1495.81,194,0.49,0.0,9259.79,0.51,2198.8406999999997
CUST_1034,40,0.94,2695.8,346,0.56,0.17,2349.9,0.3651999999999999,2534.052
CUST_1035,33,1.6,2488.6,245,0.01,0.01,11945.9,0.9801,3981.76
CUST_1036,31,1.94,325.27,276,0.07,0.0,500.0,0.9299999999999999,631.0237999999999
CUST_1037,16,2.23,1100.59,319,0.6,0.1,7288.65,0.36000000000000004,2454.3156999999997
CUST_1038,52,4.91,2107.55,264,0.33,0.22,21146.64,0.5226,10348.070500000002
CUST_1039,11,1.72,1593.05,42,0.02,0.09,31326.38,0.8918,2740.046
CUST_1040,48,1.04,1726.23,164,0.43,0.17,11249.16,0.4731,1795.2792000000002
CUST_1041,54,5.16,390.69,269,0.23,0.07,4285.49,0.7161,2015.9604
CUST_1042,3,5.04,2175.25,216,0.12,0.28,35190.39,0.6335999999999999,10963.26
CUST_1043,13,1.33,923.72,33,0.57,0.23,5951.29,0.33110000000000006,1228.5476
CUST_1044,59,2.65,1233.13,328,0.68,0.11,2783.11,0.28479999999999994,3267.7945
CUST_1045,39,0.87,2860.18,354,0.29,0.25,500.0,0.5325,2488.3566
CUST_1046,6,2.96,1265.56,230,0.5,0.06,1568.26,0.47,3746.0575999999996
CUST_1047,27,5.47,1063.25,228,0.65,0.14,6010.78,0.301,5815.9775
CUST_1048,20,0.73,600.44,331,0.09,0.03,500.0,0.8827,438.32120000000003
CUST_1049,18,2.57,676.49,6,0.05,0.31,10433.96,0.6555,1738.5792999999999
CUST_1050,1,0.94,922.64,143,0.16,0.03,500.0,0.8148,867.2815999999999
CUST_1051,30,4.33,2307.4,248,0.54,0.28,21778.52,0.33119999999999994,9991.042000000001
CUST_1052,28,0.75,331.7,192,0.51,0.09,500.0,0.4459,248.77499999999998
CUST_1053,45,5.02,1508.48,125,0.13,0.14,40277.96,0.7482,7572.5696
CUST_1054,19,2.98,2233.87,113,0.29,0.22,35493.79,0.5538,6656.932599999999
CUST_1055,3,4.22,2460.7,126,0.31,0.29,35370.85,0.48989999999999995,10384.153999999999
CUST_1056,41,2.25,2223.27,326,0.69,0.06,559.14,0.29140000000000005,5002.3575
CUST_1057,30,4.12,2224.78,91,0.55,0.27,38635.53,0.32849999999999996,9166.093600000002
CUST_1058,27,5.7,2477.27,346,0.43,0.11,12890.68,0.5073000000000001,14120.439
CUST_1059,47,1.72,494.79,319,0.05,0.12,4234.18,0.836,851.0388
CUST_1060,14,4.64,953.73,57,0.54,0.24,21377.2,0.34959999999999997,4425.3072
CUST_1061,48,1.21,1102.04,247,0.11,0.39,6004.17,0.5429,1333.4684
CUST_1062,52,4.07,2791.25,1,0.28,0.07,96041.64,0.6696,11360.3875
CUST_1063,41,4.67,1222.19,228,0.29,0.3,18465.84,0.49699999999999994,5707.6273
CUST_1064,14,1.13,1318.58,243,0.65,0.02,500.0,0.34299999999999997,1489.9953999999998
CUST_1065,14,5.31,2790.47,255,0.08,0.03,43141.44,0.8924,14817.395699999997
CUST_1066,21,0.57,1361.78,167,0.35,0.19,9419.66,0.5265000000000001,776.2145999999999
CUST_1067,26,0.58,1096.13,182,0.22,0.31,500.0,0.5382,635.7554
CUST_1068,21,5.53,1721.57,250,0.46,0.3,16686.89,0.378,9520.2821
CUST_1069,33,2.09,1909.67,306,0.53,0.18,10147.3,0.3854,3991.2102999999997
CUST_1070,7,4.43,2662.87,18,0.11,0.21,89107.17,0.7031000000000001,11796.514099999999
CUST_1071,58,5.2,828.56,258,0.37,0.19,12020.5,0.5103000000000001,4308.512
CUST_1072,49,5.25,1081.56,314,0.06,0.29,3723.79,0.6673999999999999,5678.19
CUST_1073,29,5.06,910.76,43,0.35,0.32,16992.14,0.44199999999999995,4608.4456
CUST_1074,48,5.65,1241.55,259,0.59,0.22,7475.09,0.31980000000000003,7014.757500000001
CUST_1075,8,4.08,965.63,354,0.0,0.3,500.0,0.7,3939.7704
CUST_1076,40,0.56,918.76,203,0.24,0.04,500.0,0.7296,514.5056000000001
CUST_1077,24,4.53,368.85,52,0.56,0.28,7909.76,0.31679999999999997,1670.8905000000002
CUST_1078,9,2.96,1730.01,147,0.65,0.06,16299.39,0.32899999999999996,5120.8296
CUST_1079,9,4.97,2973.48,298,0.14,0.1,26177.73,0.774,14778.1956
CUST_1080,46,3.99,1138.82,344,0.39,0.32,4398.61,0.41479999999999995,4543.8918
CUST_1081,24,3.32,462.14,139,0.29,0.32,2183.05,0.48279999999999995,1534.3048
CUST_1082,42,3.47,918.7,148,0.62,0.11,11430.7,0.3382,3187.889
CUST_1083,1,4.6,1059.79,220,0.16,0.27,12458.32,0.6132,4875.034
CUST_1084,16,5.49,964.91,248,0.17,0.26,17305.39,0.6142,5297.3559000000005
CUST_1085,9,1.45,2748.89,167,0.05,0.23,12795.22,0.7314999999999999,3985.8904999999995
CUST_1086,8,3.37,1934.03,259,0.65,0.35,500.0,0.22749999999999998,6517.6811
CUST_1087,35,5.95,1154.22,330,0.4,0.12,4619.73,0.528,6867.609
CUST_1088,46,1.23,2322.95,363,0.34,0.29,7527.5,0.4685999999999999,2857.2284999999997
CUST_1089,21,5.79,1711.47,309,0.55,0.12,6557.12,0.39599999999999996,9909.4113
CUST_1090,52,0.9,2668.54,249,0.13,0.38,1047.41,0.5394,2401.686
CUST_1091,12,5.55,897.63,110,0.19,0.27,21176.14,0.5913,4981.8465
CUST_1092,47,0.6,2814.52,268,0.32,0.12,3334.53,0.5983999999999999,1688.712
CUST_1093,30,4.98,661.99,325,0.18,0.23,1377.36,0.6314000000000001,3296.7102000000004
CUST_1094,39,4.74,315.35,323,0.48,0.37,500.0,0.3276,1494.7590000000002
CUST_1095,3,1.08,1076.46,184,0.35,0.37,7921.68,0.40950000000000003,1162.5768
CUST_1096,3,3.37,1113.89,146,0.28,0.38,8933.52,0.44639999999999996,3753.8093000000003
CUST_1097,4,3.26,2090.99,126,0.17,0.21,33890.64,0.6557,6816.6273999999985
CUST_1098,28,4.8,2215.42,150,0.51,0.28,35884.16,0.3528,10634.016
CUST_1099,1,2.71,2915.58,5,0.38,0.03,54503.95,0.6013999999999999,7901.221799999999
CUST_1100,19,5.87,1770.41,36,0.28,0.3,61513.96,0.504,10392.306700000001
CUST_1101,20,4.08,559.84,300,0.68,0.19,8230.73,0.2592,2284.1472000000003
CUST_1102,6,3.14,1403.77,186,0.04,0.21,17174.55,0.7584,4407.8378
CUST_1103,47,4.18,2627.99,255,0.58,0.13,8750.9,0.36540000000000006,10984.998199999998
CUST_1104,34,5.72,1826.73,170,0.07,0.27,52952.53,0.6789,10448.8956
CUST_1105,7,4.32,1957.85,67,0.26,0.26,48154.02,0.5476,8457.912
CUST_1106,47,1.04,905.09,112,0.51,0.02,6816.85,0.48019999999999996,941.2936000000001
CUST_1107,6,0.87,1591.74,213,0.53,0.03,500.0,0.45589999999999997,1384.8138
CUST_1108,42,1.04,2767.13,98,0.13,0.38,11559.17,0.5394,2877.8152
CUST_1109,9,5.86,2184.96,125,0.08,0.32,58097.79,0.6255999999999999,12803.865600000001
CUST_1110,30,4.57,1412.78,229,0.07,0.18,16387.53,0.7626000000000001,6456.4046
CUST_1111,13,0.89,2417.85,70,0.66,0.33,5321.55,0.22779999999999995,2151.8865
CUST_1112,25,3.86,664.59,31,0.2,0.04,20307.99,0.768,2565.3174
CUST_1113,53,5.32,1711.8,330,0.39,0.23,3615.53,0.4697,9106.776
CUST_1114,18,4.97,1336.73,330,0.28,0.25,3818.09,0.54,6643.5481
CUST_1115,46,5.26,2089.9,272,0.06,0.16,29586.74,0.7896,10992.874
CUST_1116,22,4.1,993.43,341,0.45,0.29,500.0,0.3905,4073.0629999999996
CUST_1117,40,2.34,1880.2,96,0.66,0.04,13630.81,0.32639999999999997,4399.668
CUST_1118,48,5.36,2057.87,173,0.56,0.07,33413.05,0.4091999999999999,11030.1832
CUST_1119,19,4.39,860.69,253,0.42,0.05,11244.21,0.551,3778.4291
CUST_1120,57,5.85,2705.25,299,0.26,0.21,16799.87,0.5846,15825.7125
CUST_1121,13,4.64,2105.83,181,0.58,0.27,16223.51,0.30660000000000004,9771.0512
CUST_1122,31,1.83,2460.94,36,0.22,0.03,40619.38,0.7566,4503.5202
CUST_1123,45,3.19,2258.22,120,0.33,0.24,27754.45,0.5092,7203.721799999999
CUST_1124,43,1.71,385.93,336,0.12,0.32,9727.41,0.5983999999999999,659.9403
CUST_1125,12,3.97,2453.11,296,0.62,0.24,3445.56,0.2888,9738.846700000002
CUST_1126,22,5.57,2040.15,136,0.31,0.07,51472.02,0.6416999999999999,11363.6355
CUST_1127,4,2.17,1750.32,344,0.63,0.0,4249.66,0.37,3798.1944
CUST_1128,12,3.5,2560.25,153,0.5,0.02,28591.76,0.49,8960.875
CUST_1129,57,1.2,598.57,151,0.2,0.36,500.0,0.512,718.284
CUST_1130,8,3.68,2679.74,240,0.43,0.1,22182.97,0.5130000000000001,9861.4432
CUST_1131,38,5.43,1374.46,215,0.18,0.14,17456.75,0.7052,7463.3178
CUST_1132,57,0.86,2414.9,302,0.49,0.36,500.0,0.3264,2076.814
CUST_1133,47,5.29,1075.16,62,0.29,0.18,29192.76,0.5822,5687.5964
CUST_1134,31,3.66,1689.4,118,0.01,0.11,38918.69,0.8811,6183.204000000001
CUST_1135,30,5.16,2357.55,96,0.11,0.21,74612.31,0.7031000000000001,12164.958
CUST_1136,1,5.94,2237.77,238,0.33,0.26,24696.81,0.49579999999999996,13292.3538
CUST_1137,15,4.15,1289.29,233,0.08,0.3,15487.24,0.644,5350.5535
CUST_1138,17,4.48,2895.34,360,0.08,0.1,3920.44,0.8280000000000001,12971.123200000002
CUST_1139,30,1.7,965.35,205,0.51,0.12,3859.59,0.43119999999999997,1641.095
CUST_1140,16,2.01,2834.21,78,0.55,0.03,20907.11,0.43649999999999994,5696.7621
CUST_1141,29,0.54,2811.3,260,0.49,0.02,4915.16,0.4998,1518.102
CUST_1142,12,4.63,1132.48,345,0.08,0.23,1794.48,0.7084,5243.3824
CUST_1143,49,2.81,737.9,239,0.5,0.3,500.0,0.35,2073.499
CUST_1144,32,4.43,1063.91,263,0.11,0.27,10670.49,0.6496999999999999,4713.1213
CUST_1145,19,0.87,1927.32,33,0.19,0.23,15179.02,0.6237,1676.7684
CUST_1146,44,0.5,1402.56,199,0.36,0.16,500.0,0.5376,701.28
CUST_1147,58,5.74,2997.18,338,0.14,0.16,19449.73,0.7223999999999999,17203.8132
CUST_1148,44,2.24,1973.1,304,0.05,0.11,4619.52,0.8454999999999999,4419.744000000001
CUST_1149,21,1.82,917.18,126,0.33,0.03,6097.94,0.6498999999999999,1669.2676
CUST_1150,3,5.83,1082.13,43,0.02,0.35,38348.1,0.637,6308.817900000001
CUST_1151,49,1.19,581.84,344,0.25,0.03,3935.32,0.7275,692.3896
CUST_1152,10,4.28,1535.43,260,0.54,0.1,3374.67,0.414,6571.6404
CUST_1153,31,3.05,1561.17,362,0.27,0.11,7748.1,0.6496999999999999,4761.5685
CUST_1154,14,3.69,2938.04,209,0.46,0.06,32881.57,0.5076,10841.3676
CUST_1155,17,0.71,2711.28,237,0.06,0.21,10354.27,0.7426,1925.0088
CUST_1156,16,3.15,1427.57,182,0.23,0.21,14035.41,0.6083000000000001,4496.845499999999
CUST_1157,51,1.96,2605.69,53,0.25,0.2,40863.4,0.6000000000000001,5107.1524
CUST_1158,10,3.9,2626.98,335,0.18,0.19,7310.05,0.6642000000000001,10245.222
CUST_1159,58,0.82,2150.71,335,0.07,0.2,500.0,0.744,1763.5821999999998
CUST_1160,50,5.76,2488.13,334,0.38,0.32,4949.1,0.4216,14331.6288
CUST_1161,32,2.17,1839.01,299,0.63,0.17,2252.22,0.3071,3990.6517
CUST_1162,39,3.73,1078.79,361,0.07,0.32,4674.39,0.6323999999999999,4023.8867
CUST_1163,45,2.87,2857.55,261,0.4,0.25,13140.17,0.44999999999999996,8201.168500000002
CUST_1164,42,4.28,1138.92,57,0.37,0.34,17560.01,0.41579999999999995,4874.5776000000005
CUST_1165,19,4.38,909.97,43,0.27,0.14,25682.94,0.6278,3985.6686
CUST_1166,28,2.45,2622.92,127,0.05,0.26,27526.33,0.703,6426.154
CUST_1167,26,4.94,2784.82,219,0.55,0.26,20857.62,0.33299999999999996,13757.010800000002
CUST_1168,41,3.28,1359.01,62,0.06,0.28,26663.95,0.6768,4457.5527999999995
CUST_1169,43,2.62,750.04,43,0.5,0.14,10107.82,0.43,1965.1048
CUST_1170,58,2.35,2789.78,146,0.4,0.1,20017.8,0.54,6555.983000000001
CUST_1171,53,5.49,500.25,10,0.3,0.1,17799.88,0.63,2746.3725
CUST_1172,35,2.36,1359.32,343,0.49,0.31,2532.77,0.3519,3207.9952
CUST_1173,50,5.76,502.31,187,0.26,0.08,13945.71,0.6808000000000001,2893.3055999999997
CUST_1174,42,1.93,2277.45,292,0.45,0.07,2474.88,0.5115,4395.478499999999
CUST_1175,7,2.13,2706.11,76,0.46,0.17,24299.86,0.4482,5764.0143
CUST_1176,4,3.22,1376.3,66,0.34,0.08,23041.1,0.6072,4431.686
CUST_1177,35,4.78,2826.01,81,0.35,0.06,78069.83,0.611,13508.327800000001
CUST_1178,43,4.45,1866.19,361,0.27,0.25,4234.47,0.5475,8304.5455
CUST_1179,38,2.63,1636.57,61,0.36,0.15,19460.7,0.544,4304.179099999999
CUST_1180,24,3.08,956.84,302,0.2,0.13,12588.2,0.6960000000000001,2947.0672
CUST_1181,27,5.56,2062.01,295,0.17,0.05,21581.66,0.7885,11464.7756
CUST_1182,35,3.55,1693.87,118,0.32,0.21,32153.92,0.5372,6013.2384999999995
CUST_1183,43,1.0,1852.81,51,0.64,0.32,8583.53,0.24479999999999996,1852.81
CUST_1184,40,4.07,1472.62,150,0.03,0.34,24785.07,0.6401999999999999,5993.5634
CUST_1185,13,2.37,2517.89,79,0.48,0.34,18507.28,0.34319999999999995,5967.3993
CUST_1186,16,1.89,344.65,214,0.46,0.11,2344.73,0.4806,651.3884999999999
CUST_1187,18,4.02,459.61,200,0.38,0.33,2277.04,0.41539999999999994,1847.6321999999998
CUST_1188,47,4.2,1279.06,62,0.65,0.08,10473.33,0.322,5372.052
CUST_1189,47,5.02,832.6,29,0.08,0.09,35374.46,0.8372,4179.652
CUST_1190,13,1.3,1852.53,173,0.04,0.06,6459.4,0.9023999999999999,2408.289
CUST_1191,34,5.65,1511.58,336,0.42,0.04,500.0,0.5568000000000001,8540.427
CUST_1192,11,5.72,1709.34,269,0.64,0.29,9309.47,0.2556,9777.424799999999
CUST_1193,6,1.95,2044.96,25,0.42,0.02,19470.3,0.5684,3987.672
CUST_1194,5,4.82,1028.65,174,0.46,0.32,12748.09,0.36719999999999997,4958.093000000001
CUST_1195,50,0.89,773.16,186,0.04,0.04,500.0,0.9216,688.1124
CUST_1196,20,4.95,927.73,314,0.68,0.12,3259.07,0.28159999999999996,4592.2635
CUST_1197,42,2.12,1264.7,144,0.09,0.05,14338.7,0.8644999999999999,2681.164
CUST_1198,3,0.61,461.17,97,0.66,0.37,500.0,0.21419999999999997,281.3137
CUST_1199,13,4.52,2335.42,351,0.55,0.23,500.0,0.3465,10556.098399999999
CUST_1200,7,2.93,964.93,261,0.02,0.02,11947.83,0.9603999999999999,2827.2449
CUST_1201,27,2.66,1960.09,127,0.65,0.24,13362.07,0.26599999999999996,5213.8394
CUST_1202,57,0.53,2987.48,352,0.68,0.16,500.0,0.26879999999999993,1583.3644000000002
CUST_1203,39,5.15,2373.59,120,0.18,0.23,59973.68,0.6314000000000001,12223.988500000001
CUST_1204,45,4.61,2001.97,73,0.46,0.28,34807.32,0.38880000000000003,9229.0817
CUST_1205,9,1.98,2870.86,19,0.25,0.01,52551.02,0.7424999999999999,5684.3028
CUST_1206,34,3.14,1885.94,298,0.65,0.14,7776.94,0.301,5921.8516
CUST_1207,24,2.08,2476.67,251,0.28,0.3,500.0,0.504,5151.4736
CUST_1208,9,4.74,1858.53,346,0.32,0.27,500.0,0.49639999999999995,8809.432200000001
CUST_1209,30,5.3,1918.44,160,0.28,0.37,32891.12,0.4536,10167.732
CUST_1210,47,3.65,2844.67,18,0.23,0.36,55205.79,0.4928,10383.0455
CUST_1211,32,1.54,882.07,129,0.41,0.14,11754.46,0.5074000000000001,1358.3878000000002
